__run_id,__done,algorithm,library,dataset,process,accuracy,f1_score,r2,runtime_s,cpu_user_s,cpu_system_s,memory_delta_mb,energy_j,estimated_CO2_kg,
linear_statsmodels_medium_training_rep12,DONE,linear,statsmodels,medium,training,,,,0.836,0.0038119169999999997,0.0042562089999999995,18.546875,1.9355378376642864,,2.3152366479237876
linear_statsmodels_medium_inference_rep12,DONE,linear,statsmodels,medium,inference,nan,nan,0.5554700019907838,0.63,0.00223175,0.0026676670000000003,19.296875,1.3846483769416806,,2.197854566574096
linear_sklearn_large_training_rep12,DONE,linear,sklearn,large,training,,,,1.052,0.003923208,0.0043040000000000005,18.34375,2.5774388908658707,,2.4500369685036794
linear_sklearn_large_inference_rep12,DONE,linear,sklearn,large,inference,nan,nan,0.6725440184152253,0.835,0.002793833,0.003144749999999999,18.546875,1.937645218769709,,2.320533196131388
logistic_sklearn_small_training_rep12,DONE,logistic,sklearn,small,training,,,,0.632,0.0027286670000000006,0.0030829159999999998,19.125,1.3938164703369142,,2.2054058074951173
logistic_sklearn_small_inference_rep12,DONE,logistic,sklearn,small,inference,0.9785,0.9678668182966892,nan,0.634,0.0033918750000000004,0.003926959000000001,18.859375,1.390927227020264,,2.193891525268555
logistic_statsmodels_small_training_rep12,DONE,logistic,statsmodels,small,training,,,,0.633,0.0024690840000000003,0.0027661249999999995,17.90625,1.3820427961349486,,2.183321952819824
logistic_statsmodels_small_inference_rep12,DONE,logistic,statsmodels,small,inference,0.9785,0.9678668182966892,nan,0.628,0.002944208,0.003229583000000001,18.75,1.379146335983276,,2.1960928916931146
logistic_sklearn_large_training_rep12,DONE,logistic,sklearn,large,training,,,,1.052,0.0030028750000000003,0.0034545,19.125,2.4574049600873673,,2.3359362738473073
logistic_sklearn_large_inference_rep12,DONE,logistic,sklearn,large,inference,1.0,1.0,nan,0.835,0.0025951660000000003,0.002866833,18.53125,1.9368649266163507,,2.3195987145105996
linear_sklearn_medium_training_rep12,DONE,linear,sklearn,medium,training,,,,0.825,0.006510041,0.007873708,18.6875,1.886326190829277,,2.286455988883972
linear_sklearn_medium_inference_rep12,DONE,linear,sklearn,medium,inference,nan,nan,0.5554700019907828,0.634,0.002511958,0.002908667,18.5625,1.3744798228263857,,2.1679492473602298
logistic_sklearn_medium_training_rep12,DONE,logistic,sklearn,medium,training,,,,0.842,0.0064226249999999995,0.007557,18.484375,1.9106453943252566,,2.2691750526428227
logistic_sklearn_medium_inference_rep12,DONE,logistic,sklearn,medium,inference,0.97808,0.9672969297887078,nan,0.634,0.002300667,0.002671792,18.65625,1.3680569946289063,,2.157818603515625
linear_sklearn_small_training_rep12,DONE,linear,sklearn,small,training,,,,0.631,0.0032486249999999998,0.003786834,18.828125,1.3992411580562594,,2.2174978733062747
linear_sklearn_small_inference_rep12,DONE,linear,sklearn,small,inference,nan,nan,0.0096459506580444,0.628,0.0031265419999999995,0.003614125000000001,19.328125,1.3958507038116457,,2.2226922035217287
linear_statsmodels_small_training_rep12,DONE,linear,statsmodels,small,training,,,,0.634,0.0028016249999999994,0.003149209,19.234375,1.4105380528450011,,2.224823427200317
linear_statsmodels_small_inference_rep12,DONE,linear,statsmodels,small,inference,nan,nan,0.0096459506580489,0.634,0.002670416,0.0030912499999999994,19.0,1.398185925292969,,2.205340576171875
logistic_statsmodels_large_training_rep12,DONE,logistic,statsmodels,large,training,,,,6.685,0.00444925,0.004973166999999999,19.15625,91.31390972971916,,13.659522771835327
logistic_statsmodels_large_inference_rep12,DONE,logistic,statsmodels,large,inference,1.0,1.0,nan,1.052,0.006105208000000001,0.007180707999999999,18.8125,2.5771913709640497,,2.449801683425903
logistic_sklearn_small_training_rep13,DONE,logistic,sklearn,small,training,,,,0.634,0.0028204169999999995,0.0031184160000000006,19.34375,1.3844171205520628,,2.1836232185363764
logistic_sklearn_small_inference_rep13,DONE,logistic,sklearn,small,inference,0.9785,0.9678668182966892,nan,0.634,0.003042542,0.003324457999999999,18.71875,1.3846621768951415,,2.184009742736816
linear_sklearn_small_training_rep13,DONE,linear,sklearn,small,training,,,,0.634,0.0030007909999999996,0.003279084,19.421875,1.4932144580841062,,2.3552278518676752
linear_sklearn_small_inference_rep13,DONE,linear,sklearn,small,inference,nan,nan,0.0096459506580444,0.629,0.0032468749999999998,0.003732000000000001,19.21875,1.36519158744812,,2.170415878295898
logistic_statsmodels_large_training_rep13,DONE,logistic,statsmodels,large,training,,,,6.473,0.002746833,0.003074540999999999,20.078125,87.81465930505955,,13.566299908088915
logistic_statsmodels_large_inference_rep13,DONE,logistic,statsmodels,large,inference,1.0,1.0,nan,1.051,0.005074250000000001,0.006134332999999999,17.9375,2.508355851786477,,2.386637347085135
logistic_statsmodels_small_training_rep13,DONE,logistic,statsmodels,small,training,,,,0.631,0.002183458,0.002568000000000001,18.5,1.4132872470855713,,2.2397579193115233
logistic_statsmodels_small_inference_rep13,DONE,logistic,statsmodels,small,inference,0.9785,0.9678668182966892,nan,0.632,0.002936458,0.0032131669999999994,18.59375,1.4687878753662111,,2.324031448364258
linear_statsmodels_small_training_rep13,DONE,linear,statsmodels,small,training,,,,0.626,0.0026792909999999994,0.0031370419999999996,19.328125,1.3851856825828552,,2.2127566814422606
linear_statsmodels_small_inference_rep13,DONE,linear,statsmodels,small,inference,nan,nan,0.0096459506580489,0.633,0.003248125,0.00386125,19.109375,1.361835803747177,,2.1513993740081783
linear_sklearn_medium_training_rep13,DONE,linear,sklearn,medium,training,,,,0.634,0.002167,0.0025265839999999993,18.578125,1.366687266921997,,2.155658149719238
linear_sklearn_medium_inference_rep13,DONE,linear,sklearn,medium,inference,nan,nan,0.5554700019907828,0.629,0.002467084,0.0027636249999999987,17.921875,1.3820203319549558,,2.1971706390380854
logistic_sklearn_large_training_rep13,DONE,logistic,sklearn,large,training,,,,1.052,0.0029509169999999995,0.003384582999999999,19.15625,2.476725988115583,,2.3543022700718472
logistic_sklearn_large_inference_rep13,DONE,logistic,sklearn,large,inference,1.0,1.0,nan,0.843,0.0025025000000000004,0.0029344999999999996,18.75,2.0112862491607664,,2.3858674367268877
linear_sklearn_large_training_rep13,DONE,linear,sklearn,large,training,,,,1.052,0.0036306669999999997,0.004149041000000001,18.34375,2.4661592388153073,,2.344257831573486
linear_sklearn_large_inference_rep13,DONE,linear,sklearn,large,inference,nan,nan,0.6725440184152253,0.84,0.002828375,0.0031817499999999997,19.140625,2.2725268125534055,,2.705389062563578
logistic_sklearn_medium_training_rep13,DONE,logistic,sklearn,medium,training,,,,0.843,0.006069916999999999,0.007533,18.625,2.043283692598343,,2.4238240718841553
logistic_sklearn_medium_inference_rep13,DONE,logistic,sklearn,medium,inference,0.97808,0.9672969297887078,nan,0.634,0.0022994160000000003,0.0026723330000000007,19.15625,1.3772161643981933,,2.172265243530273
linear_statsmodels_large_training_rep13,DONE,linear,statsmodels,large,training,,,,1.253,0.00220125,0.00263675,19.21875,3.078246403455734,,2.4567010402679443
linear_statsmodels_large_inference_rep13,DONE,linear,statsmodels,large,inference,nan,nan,0.6725440184152305,0.843,0.002176416,0.0025629170000000005,18.546875,1.9279014897346494,,2.2869531313578286
linear_statsmodels_medium_training_rep13,DONE,linear,statsmodels,medium,training,,,,0.84,0.0038694590000000004,0.004342084,18.84375,1.899964814186096,,2.261862874031067
linear_statsmodels_medium_inference_rep13,DONE,linear,statsmodels,medium,inference,nan,nan,0.5554700019907838,0.634,0.0023379580000000002,0.0026873750000000005,18.828125,1.3797030660629273,,2.176187801361084
logistic_statsmodels_medium_training_rep13,DONE,logistic,statsmodels,medium,training,,,,1.052,0.0033244580000000006,0.0038744589999999994,18.34375,2.449075349262782,,2.328018392835344
logistic_statsmodels_medium_inference_rep13,DONE,logistic,statsmodels,medium,inference,0.97808,0.9672969297887078,nan,0.624,0.002132708,0.0025080829999999995,18.640625,1.3447206665039062,,2.1550010681152343
linear_sklearn_small_training_rep14,DONE,linear,sklearn,small,training,,,,0.634,0.0033172500000000003,0.0037636249999999996,19.25,1.3481180061340332,,2.126369094848633
linear_sklearn_small_inference_rep14,DONE,linear,sklearn,small,inference,nan,nan,0.0096459506580444,0.635,0.003468458,0.003925709,18.984375,1.3642667751312256,,2.1484516143798826
logistic_sklearn_medium_training_rep14,DONE,logistic,sklearn,medium,training,,,,0.842,0.006291875000000001,0.007339291999999999,18.96875,2.151945056994756,,2.55575422445933
logistic_sklearn_medium_inference_rep14,DONE,logistic,sklearn,medium,inference,0.97808,0.9672969297887078,nan,0.634,0.0022556670000000003,0.002675541,19.09375,1.453413873672485,,2.292450904846191
linear_statsmodels_medium_training_rep14,DONE,linear,statsmodels,medium,training,,,,0.843,0.003933583,0.004353167,18.609375,1.8702279411554334,,2.2185384829839068
linear_statsmodels_medium_inference_rep14,DONE,linear,statsmodels,medium,inference,nan,nan,0.5554700019907838,0.624,0.002202917,0.0025425840000000005,18.671875,1.3995964324951173,,2.242943000793457
linear_sklearn_large_training_rep14,DONE,linear,sklearn,large,training,,,,1.052,0.0038570420000000006,0.004322,19.046875,2.4749017291750226,,2.352568183626447
linear_sklearn_large_inference_rep14,DONE,linear,sklearn,large,inference,nan,nan,0.6725440184152253,0.84,0.0029552920000000004,0.0034770420000000005,19.328125,1.9163057422637937,,2.2813163598378496
logistic_statsmodels_small_training_rep14,DONE,logistic,statsmodels,small,training,,,,0.628,0.002175375,0.0026190840000000007,18.453125,1.346676208114624,,2.1443888664245603
logistic_statsmodels_small_inference_rep14,DONE,logistic,statsmodels,small,inference,0.9785,0.9678668182966892,nan,0.634,0.0030226660000000002,0.0032240840000000003,17.984375,1.2903631296157836,,2.0352730751037598
linear_statsmodels_large_training_rep14,DONE,linear,statsmodels,large,training,,,,1.261,0.002379917,0.0027631670000000004,19.1875,2.842522726535797,,2.254181385040283
linear_statsmodels_large_inference_rep14,DONE,linear,statsmodels,large,inference,nan,nan,0.6725440184152305,1.042,0.006726084,0.007826167,18.796875,2.306702608517238,,2.213726111820766
logistic_statsmodels_large_training_rep14,DONE,logistic,statsmodels,large,training,,,,6.687,0.00400075,0.0047852500000000004,19.015625,90.85231783232268,,13.586409127011018
logistic_statsmodels_large_inference_rep14,DONE,logistic,statsmodels,large,inference,1.0,1.0,nan,1.043,0.004360208,0.0045089169999999994,18.0,2.682482030153275,,2.5718907288142616
logistic_statsmodels_medium_training_rep14,DONE,logistic,statsmodels,medium,training,,,,1.052,0.0033560409999999997,0.003835999999999999,18.6875,3.4506727297646655,,3.2801071575709746
logistic_statsmodels_medium_inference_rep14,DONE,logistic,statsmodels,medium,inference,0.97808,0.9672969297887078,nan,0.833,0.0059286669999999994,0.007199083,19.09375,2.7838721703688307,,3.3419833978017177
logistic_sklearn_small_training_rep14,DONE,logistic,sklearn,small,training,,,,0.633,0.0029164999999999994,0.003084875000000001,17.984375,2.136459756088257,,3.3751338958740233
logistic_sklearn_small_inference_rep14,DONE,logistic,sklearn,small,inference,0.9785,0.9678668182966892,nan,0.631,0.0028115,0.003228834,19.28125,1.6972013816833498,,2.689701080322266
linear_statsmodels_small_training_rep14,DONE,linear,statsmodels,small,training,,,,0.624,0.0026382080000000004,0.003280791,19.328125,1.4943745971679687,,2.394831085205078
linear_statsmodels_small_inference_rep14,DONE,linear,statsmodels,small,inference,nan,nan,0.0096459506580489,0.634,0.0029217919999999994,0.0033824999999999992,18.59375,1.4282224685668945,,2.252716827392578
logistic_sklearn_large_training_rep14,DONE,logistic,sklearn,large,training,,,,1.052,0.0029400419999999995,0.003471083,18.625,2.478726212637765,,2.356203624180385
logistic_sklearn_large_inference_rep14,DONE,logistic,sklearn,large,inference,1.0,1.0,nan,0.836,0.0025366669999999994,0.003061957999999999,19.171875,1.7469654010136924,,2.0896715323130293
linear_sklearn_medium_training_rep14,DONE,linear,sklearn,medium,training,,,,0.633,0.002188333,0.002599332999999999,19.4375,1.2743686374664305,,2.0132205963134764
linear_sklearn_medium_inference_rep14,DONE,linear,sklearn,medium,inference,nan,nan,0.5554700019907828,0.633,0.0025495419999999997,0.0029019170000000004,18.78125,1.2591403106689452,,1.9891632080078123
logistic_statsmodels_small_training_rep15,DONE,logistic,statsmodels,small,training,,,,0.634,0.002347792,0.0027437909999999998,18.703125,1.2948736053466796,,2.0423873901367187
logistic_statsmodels_small_inference_rep15,DONE,logistic,statsmodels,small,inference,0.9785,0.9678668182966892,nan,0.634,0.002999292,0.003251083,18.671875,1.2764691665649415,,2.013358306884766
logistic_statsmodels_large_training_rep15,DONE,logistic,statsmodels,large,training,,,,6.679,0.0029515,0.0034998749999999995,19.515625,89.66450482444903,,13.424839770092682
logistic_statsmodels_large_inference_rep15,DONE,logistic,statsmodels,large,inference,1.0,1.0,nan,1.049,0.0053915000000000005,0.006972333000000001,18.734375,2.3082236140796115,,2.2004038265773227
logistic_sklearn_small_training_rep15,DONE,logistic,sklearn,small,training,,,,0.634,0.0028389999999999995,0.0031323329999999993,18.5625,1.3601312388420106,,2.1453174114227296
logistic_sklearn_small_inference_rep15,DONE,logistic,sklearn,small,inference,0.9785,0.9678668182966892,nan,0.634,0.003165209,0.0036438749999999995,18.9375,1.3538769208908081,,2.1354525566101072
linear_sklearn_medium_training_rep15,DONE,linear,sklearn,medium,training,,,,0.842,0.006833499999999999,0.008060583,18.078125,1.835951582590739,,2.18046506245931
linear_sklearn_medium_inference_rep15,DONE,linear,sklearn,medium,inference,nan,nan,0.5554700019907828,0.634,0.002377791,0.0027835409999999996,18.5625,1.2478827667236327,,1.968269348144531
linear_statsmodels_large_training_rep15,DONE,linear,statsmodels,large,training,,,,1.261,0.002488125,0.0028996249999999994,18.328125,2.796114435195923,,2.2173786163330083
linear_statsmodels_large_inference_rep15,DONE,linear,statsmodels,large,inference,nan,nan,0.6725440184152305,1.051,0.006993958,0.008125125,18.671875,2.256400999443872,,2.14690865789141
logistic_sklearn_large_training_rep15,DONE,logistic,sklearn,large,training,,,,1.043,0.0027858329999999997,0.0031497089999999997,18.390625,2.255805023908615,,2.1628044332776755
logistic_sklearn_large_inference_rep15,DONE,logistic,sklearn,large,inference,1.0,1.0,nan,0.834,0.0025443749999999998,0.0029225840000000006,19.046875,1.7590608701705932,,2.1091856956481934
linear_sklearn_large_training_rep15,DONE,linear,sklearn,large,training,,,,1.052,0.0038104999999999997,0.004285499999999999,19.09375,2.3038926368440897,,2.190012012209211
linear_sklearn_large_inference_rep15,DONE,linear,sklearn,large,inference,nan,nan,0.6725440184152253,0.841,0.0030186249999999996,0.0032519579999999992,18.0,2.0620564595858255,,2.4519101778666177
linear_sklearn_small_training_rep15,DONE,linear,sklearn,small,training,,,,0.634,0.0031157919999999996,0.0036027080000000013,19.296875,1.2691060185432435,,2.001744508743286
linear_sklearn_small_inference_rep15,DONE,linear,sklearn,small,inference,nan,nan,0.0096459506580444,0.634,0.003202708,0.00364325,18.703125,1.2430991496086121,,1.9607242107391358
logistic_sklearn_medium_training_rep15,DONE,logistic,sklearn,medium,training,,,,0.843,0.006378125,0.007536332999999999,19.0,1.9542324435710907,,2.318187952041626
logistic_sklearn_medium_inference_rep15,DONE,logistic,sklearn,medium,inference,0.97808,0.9672969297887078,nan,0.625,0.002291625,0.002677125,18.578125,1.276447057723999,,2.0423152923583983
linear_statsmodels_small_training_rep15,DONE,linear,statsmodels,small,training,,,,0.633,0.0028177090000000003,0.003018999999999999,18.046875,1.3303462909698485,,2.101652908325195
linear_statsmodels_small_inference_rep15,DONE,linear,statsmodels,small,inference,nan,nan,0.0096459506580489,0.634,0.0032412910000000003,0.0036440829999999994,18.46875,1.277693087863922,,2.0152887821197507
logistic_statsmodels_medium_training_rep15,DONE,logistic,statsmodels,medium,training,,,,1.049,0.0037594579999999994,0.004312250000000001,18.59375,2.2791607956205095,,2.1726985658918108
logistic_statsmodels_medium_inference_rep15,DONE,logistic,statsmodels,medium,inference,0.97808,0.9672969297887078,nan,0.634,0.0022362500000000004,0.002501584000000001,18.03125,1.2632514513969422,,1.9925101757049561
linear_statsmodels_medium_training_rep15,DONE,linear,statsmodels,medium,training,,,,0.843,0.0039253330000000005,0.00441275,18.875,1.8067682152986522,,2.1432600418726597
linear_statsmodels_medium_inference_rep15,DONE,linear,statsmodels,medium,inference,nan,nan,0.5554700019907838,0.634,0.00218025,0.0025932080000000005,18.984375,1.3754985328674316,,2.1695560455322265
logistic_statsmodels_large_training_rep16,DONE,logistic,statsmodels,large,training,,,,6.887,0.006736125,0.008065541999999998,18.921875,93.3210309363774,,13.550316674368725
logistic_statsmodels_large_inference_rep16,DONE,logistic,statsmodels,large,inference,1.0,1.0,nan,1.052,0.006440292,0.007686292,18.671875,2.327755608490535,,2.212695445333208
linear_statsmodels_small_training_rep16,DONE,linear,statsmodels,small,training,,,,0.634,0.002844167,0.0031279590000000005,18.96875,1.275961277770996,,2.0125572204589846
linear_statsmodels_small_inference_rep16,DONE,linear,statsmodels,small,inference,nan,nan,0.0096459506580489,0.634,0.0029507080000000002,0.0033932089999999995,18.5625,1.4033119743347167,,2.213425827026367
linear_sklearn_small_training_rep16,DONE,linear,sklearn,small,training,,,,0.624,0.002797667,0.003190750000000001,18.9375,1.3176627502441405,,2.111639022827148
linear_sklearn_small_inference_rep16,DONE,linear,sklearn,small,inference,nan,nan,0.0096459506580444,0.625,0.0029348749999999996,0.0031428329999999994,18.625,1.2969930171966553,,2.0751888275146486
linear_statsmodels_large_training_rep16,DONE,linear,statsmodels,large,training,,,,1.261,0.002387917,0.002801999999999999,18.296875,2.824636592179537,,2.2399972975254063
linear_statsmodels_large_inference_rep16,DONE,linear,statsmodels,large,inference,nan,nan,0.6725440184152305,1.051,0.006324542000000001,0.007591084,18.203125,2.3644509889398297,,2.2497154985155374
logistic_sklearn_large_training_rep16,DONE,logistic,sklearn,large,training,,,,1.043,0.002964958,0.003335791999999999,18.421875,2.3018735575675966,,2.206973688943046
logistic_sklearn_large_inference_rep16,DONE,logistic,sklearn,large,inference,1.0,1.0,nan,0.843,0.0026407080000000003,0.0029873749999999996,19.3125,1.8795411363840104,,2.229586164156596
linear_sklearn_medium_training_rep16,DONE,linear,sklearn,medium,training,,,,0.634,0.002176042,0.002552416,18.921875,1.2951749526977538,,2.0428627014160154
linear_sklearn_medium_inference_rep16,DONE,linear,sklearn,medium,inference,nan,nan,0.5554700019907828,0.634,0.0024102499999999996,0.0029227079999999996,19.34375,1.3909105392456054,,2.193865203857422
linear_sklearn_large_training_rep16,DONE,linear,sklearn,large,training,,,,1.052,0.003990624999999999,0.004306666,18.4375,2.292640513965061,,2.179316077913556
linear_sklearn_large_inference_rep16,DONE,linear,sklearn,large,inference,nan,nan,0.6725440184152253,0.843,0.002984083,0.0034876250000000003,19.046875,1.774283914685249,,2.104725877443949
logistic_statsmodels_small_training_rep16,DONE,logistic,statsmodels,small,training,,,,0.634,0.002273125,0.0026134999999999995,19.265625,1.254445415496826,,1.9786205291748045
logistic_statsmodels_small_inference_rep16,DONE,logistic,statsmodels,small,inference,0.9785,0.9678668182966892,nan,0.627,0.002865125,0.003232167000000001,19.4375,1.260341658782959,,2.010114288330078
logistic_sklearn_small_training_rep16,DONE,logistic,sklearn,small,training,,,,0.631,0.0028222079999999997,0.003224208,18.546875,1.3101525520324708,,2.0763114929199222
logistic_sklearn_small_inference_rep16,DONE,logistic,sklearn,small,inference,0.9785,0.9678668182966892,nan,0.634,0.0032967499999999998,0.0039448750000000005,19.359375,1.2935359230041503,,2.0402774810791016
linear_statsmodels_medium_training_rep16,DONE,linear,statsmodels,medium,training,,,,0.834,0.003919833,0.004307792,18.984375,1.8023857598304747,,2.1611340045928955
linear_statsmodels_medium_inference_rep16,DONE,linear,statsmodels,medium,inference,nan,nan,0.5554700019907838,0.63,0.002207042,0.0026165830000000005,19.28125,1.2951373329162597,,2.0557735443115233
logistic_statsmodels_medium_training_rep16,DONE,logistic,statsmodels,medium,training,,,,1.048,0.0036177080000000003,0.004359541,18.59375,2.2668408527374266,,2.1630160808563232
logistic_statsmodels_medium_inference_rep16,DONE,logistic,statsmodels,medium,inference,0.97808,0.9672969297887078,nan,0.634,0.002144,0.002555791,19.078125,1.2124991218566894,,1.9124591827392576
logistic_sklearn_medium_training_rep16,DONE,logistic,sklearn,medium,training,,,,0.835,0.00604375,0.007098542,18.71875,1.6633733729521434,,1.9920639197031658
logistic_sklearn_medium_inference_rep16,DONE,logistic,sklearn,medium,inference,0.97808,0.9672969297887078,nan,0.633,0.002481375,0.0029555829999999995,19.140625,1.21258434677124,,1.9156150817871092
linear_statsmodels_medium_training_rep17,DONE,linear,statsmodels,medium,training,,,,0.84,0.0038151249999999995,0.004137874999999999,18.015625,1.7247424793243407,,2.053264856338501
linear_statsmodels_medium_inference_rep17,DONE,linear,statsmodels,medium,inference,nan,nan,0.5554700019907838,0.831,0.006820458,0.008249459,18.390625,1.7320735430717469,,2.084324359893799
logistic_sklearn_large_training_rep17,DONE,logistic,sklearn,large,training,,,,1.052,0.003283583,0.0036806669999999994,18.3125,2.324537581035069,,2.2096364838736395
logistic_sklearn_large_inference_rep17,DONE,logistic,sklearn,large,inference,1.0,1.0,nan,0.843,0.0027421249999999998,0.003096915999999999,18.953125,1.7927440890073776,,2.12662406762441
linear_sklearn_medium_training_rep17,DONE,linear,sklearn,medium,training,,,,0.839,0.00719525,0.008299541,18.265625,1.9751358650128048,,2.3541547854741416
linear_sklearn_medium_inference_rep17,DONE,linear,sklearn,medium,inference,nan,nan,0.5554700019907828,0.634,0.002469125,0.002868916,19.125,1.2778107789993287,,2.0154744148254395
logistic_sklearn_small_training_rep17,DONE,logistic,sklearn,small,training,,,,0.634,0.0029595000000000003,0.003416334,18.859375,1.291195341682434,,2.0365857124328612
logistic_sklearn_small_inference_rep17,DONE,logistic,sklearn,small,inference,0.9785,0.9678668182966892,nan,0.631,0.0029149159999999996,0.0032225410000000006,18.71875,1.251390099334717,,1.9831855773925782
logistic_statsmodels_medium_training_rep17,DONE,logistic,statsmodels,medium,training,,,,1.052,0.0034699170000000003,0.0046151249999999994,18.28125,2.256513823372977,,2.1449751172746927
logistic_statsmodels_medium_inference_rep17,DONE,logistic,statsmodels,medium,inference,0.97808,0.9672969297887078,nan,0.633,0.0022357500000000003,0.002618209,18.875,1.2315406435489653,,1.9455618381500241
logistic_statsmodels_large_training_rep17,DONE,logistic,statsmodels,large,training,,,,6.677,0.004484292,0.004940999999999999,18.5,89.39261212587355,,13.388140201568604
logistic_statsmodels_large_inference_rep17,DONE,logistic,statsmodels,large,inference,1.0,1.0,nan,1.052,0.006755125000000001,0.0076876670000000005,18.28125,2.262154396329607,,2.150336878640311
linear_statsmodels_large_training_rep17,DONE,linear,statsmodels,large,training,,,,1.249,0.002174584,0.002599708000000001,19.015625,2.886069770962,,2.310704380273819
linear_statsmodels_large_inference_rep17,DONE,linear,statsmodels,large,inference,nan,nan,0.6725440184152305,1.052,0.006771540999999999,0.007742541,18.515625,2.3385776350838796,,2.222982542855399
linear_statsmodels_small_training_rep17,DONE,linear,statsmodels,small,training,,,,0.634,0.0027312909999999994,0.003086417,19.234375,1.5579322934627533,,2.457306456565857
linear_statsmodels_small_inference_rep17,DONE,linear,statsmodels,small,inference,nan,nan,0.0096459506580489,0.634,0.003245792,0.0037765000000000003,19.34375,1.3417272535324094,,2.116289043426513
logistic_statsmodels_small_training_rep17,DONE,logistic,statsmodels,small,training,,,,0.634,0.002285042,0.0026486670000000004,18.53125,1.311989246082306,,2.069383668899536
logistic_statsmodels_small_inference_rep17,DONE,logistic,statsmodels,small,inference,0.9785,0.9678668182966892,nan,0.634,0.003130333,0.0034636250000000006,18.578125,1.2656158551216126,,1.9962395191192628
linear_sklearn_large_training_rep17,DONE,linear,sklearn,large,training,,,,1.045,0.003679167,0.004167083,19.078125,2.3982308560609815,,2.294957756996155
linear_sklearn_large_inference_rep17,DONE,linear,sklearn,large,inference,nan,nan,0.6725440184152253,0.843,0.0030035829999999998,0.003353875000000001,18.8125,1.6718780601024628,,1.983247995376587
logistic_sklearn_medium_training_rep17,DONE,logistic,sklearn,medium,training,,,,0.835,0.005717833,0.007016458000000001,18.671875,1.6690038392941156,,1.9988069931666055
logistic_sklearn_medium_inference_rep17,DONE,logistic,sklearn,medium,inference,0.97808,0.9672969297887078,nan,0.634,0.002369584,0.002785208000000001,18.46875,1.2360175775527953,,1.9495545387268065
linear_sklearn_small_training_rep17,DONE,linear,sklearn,small,training,,,,0.635,0.0032990000000000003,0.0036425829999999996,18.78125,1.2185386456251144,,1.9189584970474243
linear_sklearn_small_inference_rep17,DONE,linear,sklearn,small,inference,nan,nan,0.0096459506580444,0.631,0.0032245830000000005,0.0037411249999999997,19.296875,1.2121317909479141,,1.920969557762146
logistic_statsmodels_small_training_rep18,DONE,logistic,statsmodels,small,training,,,,0.634,0.0021896669999999997,0.002590499999999999,19.15625,1.2210058359146116,,1.925876712799072
logistic_statsmodels_small_inference_rep18,DONE,logistic,statsmodels,small,inference,0.9785,0.9678668182966892,nan,0.634,0.003158292,0.0037087500000000002,19.15625,1.2392180327415465,,1.954602575302124
linear_statsmodels_small_training_rep18,DONE,linear,statsmodels,small,training,,,,0.634,0.0027613329999999995,0.0030300000000000006,18.578125,1.314604026889801,,2.0735079288482665
linear_statsmodels_small_inference_rep18,DONE,linear,statsmodels,small,inference,nan,nan,0.0096459506580489,0.621,0.0028827079999999995,0.0031577090000000007,19.28125,1.3352975989580156,,2.150237679481507
linear_statsmodels_medium_training_rep18,DONE,linear,statsmodels,medium,training,,,,0.843,0.0041496250000000005,0.004598334,18.375,1.8266884419322014,,2.1668902039527893
linear_statsmodels_medium_inference_rep18,DONE,linear,statsmodels,medium,inference,nan,nan,0.5554700019907838,0.634,0.0023106669999999998,0.002563,18.5625,1.328163055419922,,2.0948944091796875
logistic_sklearn_small_training_rep18,DONE,logistic,sklearn,small,training,,,,0.634,0.0031304999999999996,0.003388292,17.78125,1.274984196472168,,2.011016082763672
logistic_sklearn_small_inference_rep18,DONE,logistic,sklearn,small,inference,0.9785,0.9678668182966892,nan,0.634,0.003367625,0.0036762090000000006,17.859375,1.7093662452697753,,2.6961612701416016
logistic_statsmodels_medium_training_rep18,DONE,logistic,statsmodels,medium,training,,,,1.052,0.0038076249999999994,0.004200084,18.46875,2.269624387877328,,2.157437631062099
logistic_statsmodels_medium_inference_rep18,DONE,logistic,statsmodels,medium,inference,0.97808,0.9672969297887078,nan,0.624,0.0021806660000000004,0.0025369170000000005,18.578125,1.2177237922668456,,1.951480436325073
logistic_sklearn_large_training_rep18,DONE,logistic,sklearn,large,training,,,,1.052,0.0029852499999999996,0.0035102909999999996,18.46875,2.212457771096911,,2.103096740586417
logistic_sklearn_large_inference_rep18,DONE,logistic,sklearn,large,inference,1.0,1.0,nan,0.839,0.0026002919999999997,0.003087500000000001,18.6875,1.7741379004120827,,2.114586293697357
linear_statsmodels_large_training_rep18,DONE,linear,statsmodels,large,training,,,,1.253,0.00235575,0.002750084,18.296875,2.7227461563646793,,2.172981768846512
linear_statsmodels_large_inference_rep18,DONE,linear,statsmodels,large,inference,nan,nan,0.6725440184152305,0.842,0.002191083,0.002584625,18.421875,1.7134212234814963,,2.0349420706431074
logistic_statsmodels_large_training_rep18,DONE,logistic,statsmodels,large,training,,,,6.69,0.0055111249999999995,0.006816125,18.6875,90.73605993116603,,13.562938704210167
logistic_statsmodels_large_inference_rep18,DONE,logistic,statsmodels,large,inference,1.0,1.0,nan,1.043,0.005798166,0.006844,18.71875,2.422446833729744,,2.3225760630198886
logistic_sklearn_medium_training_rep18,DONE,logistic,sklearn,medium,training,,,,0.84,0.005600167,0.0067167089999999995,18.5,1.7764627218246458,,2.114836573600769
